"","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature","SaleType","SaleCondition","GarageYrBlt","Id","MSSubClass","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","LotFrontage","MasVnrType","MasVnrArea","Electrical"
"928","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Gd","Y","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","None","GdPrv","None","WD","Normal","1968",928,60,9900,7,5,1968,1968,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,2,486,0,43,0,0,0,0,0,4,2008,176000,94,"BrkFace",342,"SBrkr"
"929","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","Ex","Typ","TA","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2001",929,20,11838,8,5,2001,2001,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,2,522,202,151,0,0,0,0,0,6,2009,236500,128,"None",0,"SBrkr"
"930","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Gd","Y","Gd","Typ","TA","BuiltIn","Fin","TA","TA","Y","None","None","None","WD","Normal","1997",930,60,13006,7,5,1997,1997,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,2,642,0,0,0,0,0,0,0,11,2006,222000,85,"BrkFace",285,"SBrkr"
"931","RL","Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2007",931,20,8925,8,5,2007,2007,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,3,610,100,18,0,0,0,0,0,7,2009,201000,73,"None",0,"SBrkr"
"932","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","CBlock","TA","TA","No","BLQ","Rec","GasA","Ex","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","GdWo","None","WD","Normal","1965",932,20,9100,5,6,1965,1965,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1,429,0,0,0,0,0,0,0,7,2009,117500,70,"None",0,"SBrkr"
"933","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Somerst","RRNn","Norm","1Fam","1Story","Hip","CompShg","VinylSd","ImStucc","Ex","TA","PConc","Ex","Gd","No","Unf","Unf","GasA","Ex","Y","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2006",933,20,11670,9,5,2006,2006,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,3,788,0,191,0,0,0,0,0,3,2007,320000,84,"Stone",302,"SBrkr"
"934","RL","Pave","None","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2004",934,20,8487,7,5,2004,2004,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2,570,192,36,0,0,0,0,0,8,2009,190000,63,"BrkFace",210,"SBrkr"
"935","RL","Pave","None","IR2","HLS","AllPub","Inside","Mod","NAmes","PosA","Norm","1Fam","1Story","Flat","Tar&Grv","Wd Sdng","Wd Sdng","TA","TA","CBlock","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1960",935,20,27650,7,7,1960,2007,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,11,2008,242000,313,"None",0,"SBrkr"
"936","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","TA","Gd","PConc","Fa","TA","Mn","Unf","Unf","GasA","Gd","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1953",936,30,5825,4,5,1926,1953,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,6,2006,79900,52,"BrkFace",108,"SBrkr"
"937","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2003",937,20,10083,7,5,2003,2003,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2,555,0,41,0,0,0,0,0,8,2009,184900,67,"BrkFace",109,"SBrkr"
"938","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Mn","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2005",938,60,9675,7,5,2005,2005,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,2,2009,253000,75,"None",0,"SBrkr"
"939","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","Gd","Mn","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","New","Partial","2006",939,60,8760,7,5,2006,2006,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,8,2006,239799,73,"None",0,"SBrkr"
"940","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","TA","Gd","CBlock","TA","TA","Mn","Unf","Unf","GasA","Ex","Y","TA","Typ","TA","Attchd","Unf","TA","TA","Y","None","None","None","COD","Normal","1940",940,70,24090,7,7,1940,1950,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,6,2010,244400,96,"None",0,"SBrkr"
"941","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","TA","TA","Gd","Rec","LwQ","GasA","TA","Y","TA","Typ","None","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1976",941,90,12640,6,5,1976,1976,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,7,2006,150900,55,"None",0,"SBrkr"
"942","RL","Pave","None","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRNn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","ALQ","Unf","GasA","Ex","Y","Gd","Typ","TA","BuiltIn","RFn","TA","TA","Y","None","GdPrv","None","WD","Normal","1999",942,60,8755,7,5,1999,1999,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,2,390,0,0,0,168,0,0,0,6,2009,214000,60,"BrkFace",298,"SBrkr"
"943","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","TA","Y","TA","Typ","None","None","None","None","None","N","None","None","None","Oth","Abnorml","None",943,90,7711,4,3,1977,1977,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,8,2007,150000,42,"None",0,"SBrkr"
"944","RL","Pave","None","Reg","Low","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","HdBoard","Plywood","TA","TA","CBlock","TA","TA","Av","Unf","Unf","GasA","TA","Y","TA","Typ","None","Attchd","Unf","TA","TA","P","None","None","None","WD","Normal","1967",944,90,25000,5,4,1967,1967,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,6,2007,143000,100,"None",0,"SBrkr"
"945","RL","Pave","None","IR1","Lvl","NoSeWa","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","TA","TA","No","GLQ","Rec","GasA","Gd","Y","Gd","Typ","Gd","Basment","RFn","TA","TA","Y","None","None","None","COD","Abnorml","1958",945,20,14375,6,6,1958,1958,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,1,2009,137500,78,"BrkFace",541,"FuseA"
"946","RM","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin","Hip","CompShg","VinylSd","VinylSd","TA","TA","BrkTil","TA","TA","No","LwQ","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","MnWw","None","WD","Normal","1963",946,50,8820,5,6,1890,1996,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,9,2009,124900,98,"None",0,"SBrkr"
"947","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","TA","Gd","CBlock","TA","TA","Av","ALQ","BLQ","GasA","TA","Y","TA","Typ","TA","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1959",947,80,8163,5,6,1959,1959,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,3,2006,143000,70,"BrkFace",128,"SBrkr"
"948","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2002",948,20,14536,8,5,2002,2003,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,11,2007,270000,85,"BrkFace",236,"SBrkr"
"949","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","None","Unf","Unf","GasA","Ex","Y","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2002",949,60,14006,7,5,2002,2002,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,2,2006,192500,65,"BrkFace",144,"SBrkr"
"950","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Plywood","Plywood","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1972",950,20,9360,6,7,1972,2006,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,3,2010,197500,78,"None",0,"SBrkr"
"951","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","CBlock","TA","TA","No","ALQ","BLQ","GasA","Gd","Y","Gd","Typ","None","Detchd","RFn","TA","TA","Y","None","None","None","WD","Normal","1980",951,20,7200,5,8,1950,2002,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,7,2007,129000,60,"None",0,"SBrkr"
"952","RH","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Gd","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","MnPrv","None","WD","Abnorml","1979",952,20,7800,5,5,1965,1965,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,7,2006,119900,60,"None",0,"SBrkr"
"953","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer","Gable","CompShg","WdShing","HdBoard","TA","Gd","CBlock","Gd","TA","Av","GLQ","Unf","GasA","Gd","Y","TA","Typ","None","Detchd","Fin","TA","TA","Y","None","MnPrv","None","WD","Normal","1974",953,85,7200,5,8,1972,2003,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,4,2009,133900,60,"None",0,"SBrkr"
"954","RL","Pave","None","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","TA","TA","CBlock","TA","TA","Av","ALQ","LwQ","GasA","Ex","Y","TA","Min2","Po","Attchd","RFn","TA","TA","Y","None","MnPrv","Shed","WD","Normal","1969",954,60,11075,5,4,1969,1969,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,2,530,305,189,0,0,0,0,400,9,2008,172000,111,"BrkFace",232,"SBrkr"
"955","RL","Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer","Flat","Tar&Grv","WdShing","Plywood","TA","TA","CBlock","Gd","Gd","Gd","GLQ","Unf","GasA","TA","Y","TA","Typ","None","None","None","None","None","Y","None","None","None","WD","AdjLand","None",955,90,9400,6,5,1975,1975,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,2006,127500,35,"BrkFace",250,"SBrkr"
"956","RH","Pave","None","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","Gd","TA","No","Rec","Unf","GasA","TA","N","TA","Typ","None","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1946",956,90,7136,6,6,1946,1950,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,8,2007,145000,82,"BrkFace",423,"FuseF"
"957","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","Gd","TA","No","ALQ","Unf","GasA","TA","Y","TA","Typ","TA","Attchd","Fin","TA","TA","Y","None","GdPrv","None","WD","Normal","1980",957,160,1300,6,6,1980,1980,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,5,2009,124000,24,"None",0,"SBrkr"
"958","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","TA","Y","TA","Typ","None","Detchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1977",958,20,7420,5,5,1962,1962,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,4,2007,132000,70,"None",0,"SBrkr"
"959","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","Mn","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","WD","Normal","2003",959,20,8450,7,5,2003,2003,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,10,2007,185000,65,"None",0,"SBrkr"
"960","FV","Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story","Hip","CompShg","MetalSd","MetalSd","Gd","TA","PConc","Gd","TA","No","ALQ","Unf","GasA","Ex","Y","Gd","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1999",960,160,2572,7,5,1999,1999,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,5,2010,155000,24,"None",0,"SBrkr"
"961","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Plywood","TA","Gd","CBlock","TA","TA","Gd","BLQ","Unf","GasA","Gd","Y","TA","Typ","None","None","None","None","None","Y","None","None","None","WD","Normal","None",961,20,7207,5,7,1958,2008,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,2,2010,116500,50,"None",0,"SBrkr"
"962","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosN","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","TA","Gd","CBlock","Gd","Gd","No","ALQ","Unf","GasA","TA","Y","TA","Typ","TA","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","1977",962,60,12227,6,7,1977,1995,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,7,2008,272000,80,"BrkFace",424,"SBrkr"
"963","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NPkVill","Norm","Norm","TwnhsE","2Story","Gable","CompShg","Plywood","Brk Cmn","TA","TA","CBlock","Gd","TA","No","ALQ","Unf","GasA","TA","Y","Gd","Typ","TA","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1976",963,160,2308,6,6,1976,1976,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,7,2007,155000,24,"None",0,"SBrkr"
"964","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Ex","TA","No","Unf","Unf","GasA","Ex","Y","Ex","Typ","None","Attchd","Fin","TA","TA","Y","None","None","None","WD","Normal","2007",964,20,11923,9,5,2007,2007,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,5,2009,239000,122,"None",0,"SBrkr"
"965","RL","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","Gd","BuiltIn","Fin","TA","TA","Y","None","None","None","WD","Normal","2002",965,60,11316,7,5,2002,2003,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,2,2010,214900,80,"BrkFace",44,"SBrkr"
"966","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","None","None","None","New","Partial","2005",966,60,10237,6,5,2005,2007,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2,393,0,72,0,0,0,0,0,7,2007,178900,65,"None",0,"SBrkr"
"967","RL","Pave","None","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","Gd","Gd","BrkTil","TA","Fa","No","Rec","Unf","GasA","Ex","Y","TA","Min2","TA","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1940",967,50,9600,5,7,1940,1950,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,6,2009,160000,130,"None",0,"SBrkr"
"968","RL","Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","TA","Typ","None","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1955",968,20,7390,5,7,1955,1955,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,7,2008,135000,70,"BrkFace",151,"SBrkr"
"969","RM","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","TA","TA","BrkTil","TA","TA","No","Unf","Unf","Grav","Fa","N","TA","Typ","None","None","None","None","None","Y","None","GdWo","None","WD","Abnorml","None",969,50,5925,3,6,1910,1950,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,5,2009,37900,50,"None",0,"SBrkr"
"970","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","2fmCon","SLvl","Hip","CompShg","HdBoard","HdBoard","TA","Fa","CBlock","TA","TA","Gd","ALQ","Unf","GasA","TA","Y","TA","Typ","None","Attchd","RFn","TA","TA","Y","None","None","None","ConLD","Normal","1958",970,190,10382,6,5,1958,1958,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,3,2006,140000,75,"BrkFace",105,"SBrkr"
"971","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","AsbShng","AsbShng","TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","N","TA","Typ","None","None","None","None","None","Y","None","None","None","WD","Abnorml","None",971,50,10800,4,4,1949,1950,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,12,2006,135000,60,"None",0,"FuseA"
"972","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story","Gable","CompShg","VinylSd","Wd Shng","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","BuiltIn","RFn","TA","TA","Y","None","None","None","WD","Normal","2003",972,160,2268,7,5,2003,2004,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,7,2009,173000,36,"Stone",106,"SBrkr"
"973","RL","Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","Plywood","TA","TA","CBlock","Gd","TA","No","Unf","Unf","GasA","TA","Y","TA","Typ","TA","Attchd","Unf","TA","TA","Y","None","None","None","WD","Normal","1979",973,120,7892,6,5,1979,1979,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,4,2010,99500,55,"None",0,"SBrkr"
"974","FV","Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","CemntBd","CmentBd","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","Fin","TA","TA","Y","None","None","None","New","Partial","2007",974,20,11639,7,5,2007,2008,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,2,480,0,120,0,0,0,0,0,12,2008,182000,95,"Stone",0,"SBrkr"
"975","RL","Pave","None","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","RRAn","Feedr","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","TA","Gd","BrkTil","Gd","TA","No","Unf","Unf","GasA","TA","N","Gd","Typ","None","Detchd","Unf","TA","TA","Y","None","GdPrv","None","WD","Normal","1997",975,70,11414,7,8,1910,1993,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,10,2009,167500,60,"None",0,"SBrkr"
"976","FV","Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story","Gable","CompShg","MetalSd","MetalSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Normal","2000",976,160,2651,7,5,2000,2000,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,4,2006,165000,30,"None",0,"SBrkr"
"977","RL","Pave","None","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","TA","Y","Fa","Typ","None","None","None","None","None","Y","None","None","None","WD","Normal","None",977,30,5900,4,7,1923,1958,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,8,2006,85500,51,"None",0,"FuseA"
"978","FV","Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","Gd","Typ","None","Attchd","Fin","TA","TA","Y","None","None","None","New","Partial","2007",978,120,4274,7,5,2006,2007,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2,569,0,116,0,0,0,0,0,11,2007,199900,35,"None",100,"SBrkr"
"979","RL","Pave","None","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Ex","Y","TA","Typ","None","Detchd","Unf","TA","TA","Y","None","None","None","WD","Abnorml","1999",979,20,9450,4,5,1954,1954,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,5,2007,110000,68,"None",0,"SBrkr"
